Número de cuenta;Dirección de frontera;Ciudad;Sistema medida;Comercializador actual;Consumo mensual;Nivel de tensión;Propiedad de los activos; Costo equipos ; Total Renting ;Octubre;Noviembre;Diciembre;Enero;Febrero;Marzo;Abril
13283778;Cl 2 Sur Cr 25 -115;Medellín;Indirecta;EPM ANTIOQUIA;54340;Nivel 2;Usuario; $16,472,080 ; $344,300 ;63,290;76,476;54,120;45,760;54,560;44,089;44,089
